customer_id,customer_name,gender,age,customer_segment,registration_date,total_rides,average_rating_given,repeat_customer,city,district
32802,George Jennings,Female,33,Regular,2021-03-04,80,4.21,True,Lima,Centro de Lima
32803,Lawrence Franklin,Male,42,Regular,2022-09-25,151,4.84,True,Lima,Callao
32804,Ricky Hobbs,Male,38,Business,2026-05-01,896,4.45,True,Lima,Surco
32805,Thomas Martinez,Female,33,Regular,2023-04-02,373,3.54,True,Lima,Los Olivos
32806,Chad Daniel,Male,49,Regular,2021-11-25,202,5.0,True,Lima,San Isidro
32807,Leroy English,Male,63,Business,2025-05-04,1329,4.76,True,Lima,Centro de Lima
32808,Grace Johnson,Male,44,Regular,2020-11-10,96,4.62,True,Lima,Ate
32809,Kevin Hodges,Female,24,Regular,2020-11-08,211,4.88,True,Lima,Los Olivos
32810,Brian Scott,Female,30,Regular,2021-01-10,6,4.04,False,Lima,Centro de Lima
32811,Ruth Jones,Female,39,Premium,2023-06-28,168,4.85,True,Lima,Callao
32812,Kristina Johnson,Female,30,Regular,2020-08-06,98,4.64,True,Lima,San Miguel
32813,Bridget Martin,Male,23,Regular,2024-11-02,244,3.65,True,Lima,San Isidro
32814,Holly Moore,Female,42,Premium,2023-01-31,875,5.0,True,Lima,San Miguel
32815,Lisa Fields MD,Female,21,Premium,2024-01-22,483,4.99,True,Lima,Surco
32816,Ian Clark,Female,50,Regular,2020-08-29,5,3.66,False,Lima,Miraflores
32817,Joseph Sweeney,Male,64,Premium,2025-03-03,193,4.66,True,Lima,Ate
32818,Michelle Gomez,Female,47,Regular,2024-03-01,29,4.18,False,Lima,Los Olivos
32819,Richard Taylor,Female,56,Regular,2023-03-02,324,5.0,True,Lima,San Miguel
32820,Nancy Vance,Female,28,Regular,2022-07-15,23,3.59,False,Lima,Los Olivos
32821,Deborah Hale,Male,26,Regular,2020-11-16,284,5.0,True,Lima,La Molina
32822,James Collins,Male,53,Regular,2021-03-12,3,4.21,False,Lima,Centro de Lima
32823,Kayla Edwards,Male,19,Regular,2024-03-29,264,4.67,True,Lima,Centro de Lima
32824,Rachel Brown,Male,42,Regular,2024-07-20,329,4.99,True,Lima,La Molina
32825,Henry Cabrera,Female,57,Regular,2021-09-04,136,4.2,True,Lima,Callao
32826,Stacey Jones,Female,33,Premium,2021-02-03,74,4.57,True,Lima,La Molina
32827,Mr. Ronald Norris,Female,33,Premium,2026-05-15,492,4.45,True,Lima,Barranco
32828,Pamela Carter,Female,30,Regular,2020-06-18,313,3.86,True,Lima,San Isidro
32829,Mackenzie Torres,Female,43,Regular,2021-03-06,213,4.44,True,Lima,Barranco
32830,Jimmy Mcdonald,Female,65,Regular,2021-07-06,132,4.23,True,Lima,Surco
32831,Wayne Small,Male,37,Regular,2026-04-16,55,4.05,True,Lima,Surco
32832,Elizabeth Lopez,Male,65,Regular,2023-01-01,193,4.07,True,Lima,Los Olivos
32833,Lisa Smith,Female,29,Regular,2021-09-03,320,4.59,True,Lima,San Miguel
32834,Nicholas Lester,Male,56,Regular,2023-02-16,210,3.9,True,Lima,Centro de Lima
32835,Tiffany Rivera,Female,29,Premium,2022-11-26,506,4.53,True,Lima,Centro de Lima
32836,Douglas Lucas,Female,38,Premium,2025-05-27,740,4.87,True,Lima,La Molina
32837,Mary Wood,Male,22,Regular,2021-05-07,167,4.42,True,Lima,Callao
32838,Matthew Hanson,Female,53,Premium,2026-05-16,394,4.29,True,Lima,Ate
32839,Kelsey Freeman,Male,31,Premium,2023-12-15,78,4.59,True,Lima,Miraflores
32840,Jerry Perry,Female,39,Regular,2023-06-18,338,4.52,True,Lima,Callao
32841,Craig Hansen,Male,54,Regular,2024-11-03,37,4.79,False,Lima,Ate
32842,Terrance Gilbert,Male,18,Regular,2024-05-22,167,3.92,True,Lima,San Isidro
32843,Nathan Johnson,Male,41,Regular,2026-05-10,208,4.02,True,Lima,La Molina
32844,David Giles,Male,37,Regular,2024-11-16,57,3.95,True,Lima,San Miguel
32845,Richard Shields,Female,50,Premium,2020-06-18,274,4.41,True,Lima,Los Olivos
32846,Shannon Cherry,Female,36,Regular,2020-09-29,145,4.5,True,Lima,Barranco
32847,Calvin Horne,Female,26,Regular,2020-08-27,274,4.6,True,Lima,Surco
32848,Mrs. Hailey Smith,Male,50,Regular,2022-09-13,303,4.83,True,Lima,San Isidro
32849,Ryan Reynolds,Male,25,Regular,2022-09-16,287,4.25,True,Lima,Miraflores
32850,Jessica Ibarra,Female,37,Business,2021-12-29,102,4.42,True,Lima,Centro de Lima
32851,Heather Carr,Female,32,Regular,2024-01-16,93,4.63,True,Lima,Miraflores
32852,Harry Lee,Female,32,Premium,2020-11-05,820,4.65,True,Lima,Miraflores
32853,Elizabeth Savage,Female,43,Regular,2025-02-10,321,4.33,True,Lima,Los Olivos
32854,Julia Shah,Female,51,Regular,2026-04-22,166,3.66,True,Lima,Surco
32855,Mrs. Sheila Jones,Female,58,Regular,2022-12-05,253,4.2,True,Lima,Ate
32856,Dr. Hunter Robinson,Female,65,Regular,2026-01-27,161,3.7,True,Lima,Miraflores
32857,Mathew Mccoy,Female,25,Premium,2020-11-09,877,4.74,True,Lima,La Molina
32858,Amanda Zavala,Male,57,Regular,2021-04-18,272,4.09,True,Lima,Miraflores
32859,Todd Ramirez,Male,40,Regular,2024-06-22,57,4.04,True,Lima,San Isidro
32860,Susan Smith,Female,58,Premium,2022-08-18,705,4.14,True,Lima,La Molina
32861,Mr. Anthony Turner MD,Male,31,Premium,2022-07-09,795,4.91,True,Lima,Callao
32862,Kathryn Davis,Female,28,Regular,2023-06-20,9,4.17,False,Lima,Surco
32863,Rachael Sexton,Male,46,Business,2025-10-18,1226,4.72,True,Lima,Callao
32864,Cory Carter,Female,48,Business,2021-12-09,1441,4.55,True,Lima,Centro de Lima
32865,Kimberly Smith,Female,34,Regular,2021-06-18,4,3.47,False,Lima,Surco
32866,Erika Hall,Male,50,Regular,2020-07-30,217,4.03,True,Lima,San Miguel
32867,Mitchell Howard,Female,56,Business,2022-10-30,1186,4.63,True,Lima,San Miguel
32868,Suzanne Jones,Male,28,Regular,2023-06-18,19,4.45,False,Lima,Surco
32869,Steven Bailey,Female,59,Business,2022-12-03,924,4.63,True,Lima,Centro de Lima
32870,Sherry Ingram,Male,44,Premium,2024-07-28,636,4.38,True,Lima,San Miguel
32871,Debra Chavez,Female,63,Business,2021-03-09,628,4.4,True,Lima,Callao
32872,Michelle Winters,Male,35,Regular,2025-02-12,359,4.32,True,Lima,La Molina
32873,Brian Mullins,Male,47,Regular,2022-12-05,131,3.9,True,Lima,Los Olivos
32874,Amanda Wolfe,Female,20,Regular,2025-03-10,298,4.96,True,Lima,Los Olivos
32875,Nicholas Mccormick,Female,30,Regular,2022-09-15,131,4.38,True,Lima,Miraflores
32876,Olivia Martin,Female,54,Premium,2023-10-15,254,4.77,True,Lima,San Isidro
32877,Craig Swanson,Female,58,Regular,2020-10-16,343,4.18,True,Lima,Los Olivos
32878,Nathan Jones,Male,46,Regular,2022-09-23,81,4.4,True,Lima,Los Olivos
32879,Christina Logan,Male,28,Regular,2026-04-06,175,3.85,True,Lima,Callao
32880,Michael Sanchez,Female,59,Premium,2021-03-16,283,4.25,True,Lima,San Isidro
32881,Randy Johns,Female,21,Regular,2025-11-17,177,4.31,True,Lima,Los Olivos
32882,Javier Olsen,Female,43,Premium,2024-07-05,666,4.77,True,Lima,San Miguel
32883,Jason Williams,Male,42,Regular,2022-06-28,390,3.33,True,Lima,San Miguel
32884,Suzanne Jennings,Female,21,Regular,2022-08-13,34,4.05,False,Lima,Ate
32885,Zachary Davis,Male,28,Regular,2026-03-11,255,5.0,True,Lima,La Molina
32886,Alexander Mayer,Female,20,Regular,2022-07-02,198,4.54,True,Lima,Callao
32887,Eric Robinson,Male,54,Premium,2020-08-24,58,5.0,True,Lima,San Isidro
32888,Jonathan Benson,Female,22,Regular,2023-09-06,269,3.98,True,Lima,Barranco
32889,Bradley Knapp,Male,43,Premium,2022-11-24,826,4.46,True,Lima,San Isidro
32890,Colleen Howard,Female,18,Regular,2024-02-08,334,4.78,True,Lima,La Molina
32891,Holly Hunt,Female,21,Premium,2020-10-12,476,4.79,True,Lima,Ate
32892,Katherine Sullivan,Male,31,Regular,2021-07-06,394,4.25,True,Lima,Los Olivos
32893,Corey Morris,Male,55,Regular,2023-10-03,287,3.67,True,Lima,La Molina
32894,Jerry Adkins,Female,55,Regular,2024-05-06,336,4.88,True,Lima,Centro de Lima
32895,Terry Dickson,Female,65,Regular,2021-01-01,289,5.0,True,Lima,San Isidro
32896,Sarah Cox,Male,39,Regular,2020-07-30,145,3.51,True,Lima,San Miguel
32897,Edward Horn,Female,50,Regular,2020-07-09,335,5.0,True,Lima,Ate
32898,Randy Anderson,Female,21,Regular,2025-01-26,392,4.07,True,Lima,Surco
32899,Autumn Murphy,Female,38,Regular,2020-09-01,323,4.13,True,Lima,Centro de Lima
32900,Samuel Crosby,Female,61,Premium,2021-01-14,877,4.68,True,Lima,La Molina
32901,Joshua Espinoza,Female,18,Regular,2021-11-26,124,3.7,True,Lima,Los Olivos
32902,Russell Watson,Male,41,Regular,2022-03-16,374,4.28,True,Lima,La Molina
32903,Gregory Baker,Female,28,Premium,2023-10-12,767,4.12,True,Lima,La Molina
32904,Bruce Valenzuela,Male,64,Regular,2023-10-04,205,4.54,True,Lima,Los Olivos
32905,Terry Miller,Female,59,Regular,2022-08-09,328,5.0,True,Lima,San Isidro
32906,Joseph Diaz,Female,62,Regular,2022-01-21,274,3.98,True,Lima,Los Olivos
32907,Chad Miller,Male,33,Regular,2025-02-03,64,4.22,True,Lima,San Miguel
32908,Nathan Moss,Male,42,Business,2021-12-30,1281,4.68,True,Lima,La Molina
32909,Patrick Day,Female,47,Regular,2020-09-23,384,4.79,True,Lima,Ate
32910,Amanda Byrd,Male,26,Regular,2022-10-27,250,4.5,True,Lima,Los Olivos
32911,Veronica Long,Female,53,Regular,2021-10-01,4,4.76,False,Lima,Callao
32912,Dr. Daniel Lewis,Female,31,Premium,2021-05-28,673,4.45,True,Lima,Surco
32913,James Nash,Male,31,Regular,2024-03-27,172,4.52,True,Lima,Surco
32914,Dr. Scott Carter,Male,54,Regular,2026-04-12,134,2.62,True,Lima,Surco
32915,Eric Scott,Male,28,Regular,2024-11-07,51,4.63,True,Lima,Barranco
32916,Elizabeth Wilson,Female,31,Regular,2021-08-06,189,3.69,True,Lima,San Miguel
32917,Virginia Gordon,Female,45,Regular,2025-07-13,340,4.14,True,Lima,San Isidro
32918,Doris Stout,Female,45,Business,2025-12-16,1422,4.85,True,Lima,Callao
32919,Ronald Cook,Female,63,Regular,2024-11-28,84,3.53,True,Lima,Miraflores
32920,Andrea Hendrix,Male,35,Regular,2025-06-23,63,4.84,True,Lima,Centro de Lima
32921,Joseph Harris,Male,34,Regular,2020-10-31,41,4.24,False,Lima,Surco
32922,David Fitzpatrick,Male,20,Regular,2022-05-31,267,5.0,True,Lima,Centro de Lima
32923,Joseph Powers,Male,58,Premium,2023-01-20,856,4.33,True,Lima,Centro de Lima
32924,Mr. David Chavez,Male,56,Regular,2022-06-27,400,3.39,True,Lima,Callao
32925,Rick Hays,Female,55,Regular,2025-06-29,342,4.29,True,Lima,Centro de Lima
32926,Michael Davis,Female,33,Regular,2025-05-15,312,4.59,True,Lima,Surco
32927,Pamela Kelley,Female,23,Business,2024-05-22,800,4.83,True,Lima,Centro de Lima
32928,Alan Dalton,Female,51,Premium,2023-04-24,273,4.26,True,Lima,Callao
32929,Lori Williams,Female,35,Premium,2024-07-12,873,4.11,True,Lima,Barranco
32930,Kelly Miller,Male,65,Regular,2023-05-25,345,4.14,True,Lima,San Miguel
32931,Alexander Sanchez,Male,64,Regular,2022-05-16,263,4.56,True,Lima,La Molina
32932,John Tate,Male,58,Regular,2025-08-31,81,4.53,True,Lima,Callao
32933,Jasmin Green,Male,28,Premium,2023-03-03,785,5.0,True,Lima,Centro de Lima
32934,Tristan Martin,Male,59,Premium,2023-12-25,827,4.49,True,Lima,San Isidro
32935,Erik Freeman,Male,19,Regular,2022-02-18,216,3.38,True,Lima,Miraflores
32936,Debbie Butler,Female,56,Regular,2022-06-25,307,4.9,True,Lima,La Molina
32937,Michael Garcia,Female,42,Business,2021-11-15,1192,4.74,True,Lima,Los Olivos
32938,Allison Morrison,Male,61,Regular,2021-09-05,35,4.44,False,Lima,Callao
32939,Mike Welch,Female,28,Regular,2022-08-30,63,4.68,True,Lima,Ate
32940,Haley Cox,Male,41,Premium,2024-03-16,251,4.98,True,Lima,Centro de Lima
32941,Gail Hernandez,Male,65,Regular,2023-04-30,18,4.29,False,Lima,La Molina
32942,Gregory Martin,Male,27,Regular,2022-04-02,400,4.89,True,Lima,Miraflores
32943,Jeffrey Alexander,Male,29,Regular,2022-03-22,311,4.58,True,Lima,Ate
32944,Brandon Wilson,Female,18,Regular,2023-06-20,187,3.97,True,Lima,Surco
32945,Jodi Scott,Female,49,Regular,2024-10-13,207,4.18,True,Lima,San Isidro
32946,Amber Townsend,Female,37,Regular,2024-05-07,196,4.61,True,Lima,La Molina
32947,Kelly Alvarado,Female,39,Regular,2020-10-26,205,3.95,True,Lima,Callao
32948,Kathleen Johnson,Female,32,Regular,2023-11-17,31,4.74,False,Lima,Surco
32949,John Harrison,Female,47,Regular,2025-09-21,16,4.38,False,Lima,Barranco
32950,Joshua Rogers,Male,40,Premium,2025-07-22,429,4.71,True,Lima,Centro de Lima
32951,Gregory Anderson,Female,20,Business,2021-01-25,1409,4.99,True,Lima,Centro de Lima
32952,Cindy Huynh,Male,37,Regular,2023-02-19,247,4.48,True,Lima,Callao
32953,William Smith,Female,50,Regular,2022-09-24,208,4.34,True,Lima,San Isidro
32954,Richard Gray,Male,63,Regular,2024-02-01,100,4.26,True,Lima,Centro de Lima
32955,Nathan Mcbride,Female,51,Business,2022-09-18,242,4.67,True,Lima,La Molina
32956,Joseph Thompson PhD,Female,24,Regular,2024-01-01,13,4.46,False,Lima,Callao
32957,Garrett Walton,Male,26,Regular,2022-08-25,155,4.98,True,Lima,San Isidro
32958,Heather Collins,Male,51,Regular,2022-10-02,249,3.99,True,Lima,Los Olivos
32959,Theresa Perry,Female,65,Business,2024-07-29,479,4.56,True,Lima,Centro de Lima
32960,Benjamin Valdez,Male,35,Regular,2026-04-22,307,4.94,True,Lima,San Isidro
32961,Laura Shields,Female,24,Premium,2024-04-17,333,4.43,True,Lima,Surco
32962,Ashley Torres,Female,32,Regular,2023-08-02,70,4.41,True,Lima,Surco
32963,Xavier Stephens,Male,27,Regular,2025-04-15,137,4.0,True,Lima,Miraflores
32964,David Mccann,Female,27,Regular,2024-05-07,75,3.46,True,Lima,Ate
32965,Tracy Gonzalez,Male,34,Premium,2021-07-24,738,4.66,True,Lima,Miraflores
32966,Doris Wang,Female,52,Regular,2025-10-25,317,4.86,True,Lima,Barranco
32967,Amy Moore,Male,52,Premium,2021-04-03,180,4.58,True,Lima,San Isidro
32968,Travis Brown,Female,22,Regular,2021-01-23,161,3.56,True,Lima,San Miguel
32969,Joshua Patterson,Female,57,Regular,2020-12-25,179,4.35,True,Lima,Centro de Lima
32970,Juan Sparks,Female,28,Regular,2025-03-07,5,3.92,False,Lima,Los Olivos
32971,Howard Jennings,Male,49,Business,2022-08-02,317,4.18,True,Lima,Centro de Lima
32972,Michael Crawford,Female,37,Business,2020-06-13,891,4.68,True,Lima,Miraflores
32973,Tamara Cabrera,Female,49,Regular,2020-11-01,289,4.56,True,Lima,Surco
32974,Andrew Bailey,Female,60,Regular,2024-09-08,221,4.89,True,Lima,Ate
32975,Michael Terrell,Female,64,Regular,2024-04-18,290,5.0,True,Lima,San Isidro
32976,Alison Sanchez,Male,44,Regular,2026-01-16,365,4.63,True,Lima,Los Olivos
32977,Adrienne Jackson,Male,39,Regular,2022-09-23,304,4.77,True,Lima,Los Olivos
32978,Margaret White,Female,46,Regular,2025-05-29,361,3.66,True,Lima,San Miguel
32979,Kimberly Rogers,Female,45,Premium,2026-02-12,159,5.0,True,Lima,Centro de Lima
32980,Nichole Farrell,Female,22,Regular,2020-05-22,93,4.93,True,Lima,Surco
32981,Kyle Williams,Male,59,Regular,2024-06-16,396,4.12,True,Lima,Ate
32982,Bryan Terrell,Male,60,Regular,2024-03-23,52,4.64,True,Lima,Centro de Lima
32983,Desiree Rice,Male,21,Premium,2025-12-17,86,4.77,True,Lima,La Molina
32984,Richard Johnson,Male,29,Regular,2023-03-13,79,5.0,True,Lima,San Miguel
32985,Sue Mcbride,Male,57,Premium,2025-04-15,858,4.55,True,Lima,Los Olivos
32986,James Phillips,Male,40,Premium,2021-04-06,498,4.38,True,Lima,San Isidro
32987,Heather Owens,Male,51,Regular,2023-05-21,194,4.06,True,Lima,Ate
32988,Cheryl Johnson,Female,59,Regular,2022-06-06,386,4.75,True,Lima,Barranco
32989,Danielle Silva,Female,25,Regular,2025-12-09,316,3.34,True,Lima,Callao
32990,Douglas Martin,Male,29,Premium,2021-12-09,54,3.7,True,Lima,Miraflores
32991,Cassandra Edwards,Male,24,Regular,2024-09-15,387,4.75,True,Lima,Callao
32992,Steven Powell,Female,25,Regular,2025-07-23,244,4.44,True,Lima,La Molina
32993,Bethany Buchanan,Female,51,Regular,2020-07-12,314,4.31,True,Lima,Surco
32994,Stacey Watts,Male,29,Premium,2025-03-13,620,4.21,True,Lima,La Molina
32995,Jamie Hicks,Male,20,Regular,2020-07-19,30,3.45,False,Lima,Centro de Lima
32996,Tommy Davis,Female,49,Premium,2025-11-19,688,4.41,True,Lima,Surco
32997,William Burton,Female,26,Regular,2025-03-29,280,4.48,True,Lima,San Isidro
32998,Johnny Adams,Female,60,Regular,2025-08-19,14,4.01,False,Lima,San Isidro
32999,Gail Romero,Male,43,Premium,2025-06-13,715,4.87,True,Lima,La Molina
33000,Emily Shelton,Male,42,Regular,2021-11-12,208,3.82,True,Lima,Barranco
33001,David Clarke,Female,22,Regular,2022-04-02,160,4.04,True,Lima,Ate
33002,Bethany Gray,Female,31,Regular,2022-09-16,368,4.65,True,Lima,Surco
33003,Derek Harrington,Male,21,Regular,2020-11-17,98,4.11,True,Lima,La Molina
33004,Gary Carter,Male,33,Regular,2022-02-24,86,4.14,True,Lima,Los Olivos
33005,Angel Estrada,Female,51,Regular,2022-07-16,192,3.98,True,Lima,Surco
33006,Carla Cain,Female,54,Regular,2021-02-21,86,3.89,True,Lima,Miraflores
33007,Jordan Lawrence,Male,21,Regular,2023-06-09,4,4.48,False,Lima,San Isidro
33008,Phillip Carter,Male,52,Regular,2020-06-02,359,4.54,True,Lima,Callao
33009,Christopher Nelson,Male,62,Regular,2026-03-10,375,4.41,True,Lima,Centro de Lima
33010,Mallory Mitchell,Male,22,Business,2025-03-26,125,4.58,True,Lima,San Miguel
33011,Debra Atkinson,Male,44,Regular,2024-09-25,157,4.2,True,Lima,Callao
33012,Patrick Miller,Male,45,Regular,2021-03-11,396,5.0,True,Lima,Ate
33013,Crystal Arnold,Male,22,Regular,2020-10-14,47,3.59,False,Lima,San Isidro
33014,Mark Hammond,Male,19,Regular,2021-07-01,374,5.0,True,Lima,Surco
33015,Dominique Bass,Male,52,Business,2023-01-18,388,4.72,True,Lima,Ate
33016,Nicole Gonzalez,Male,63,Business,2024-07-02,155,4.66,True,Lima,San Miguel
33017,Robert Williams,Female,33,Regular,2025-10-04,122,4.78,True,Lima,Barranco
33018,Robert Patterson,Male,65,Regular,2024-03-03,185,3.27,True,Lima,Ate
33019,Terry Patel,Male,37,Regular,2024-03-11,400,4.99,True,Lima,Ate
33020,Joshua Medina,Female,44,Premium,2023-03-25,179,5.0,True,Lima,San Isidro
33021,Robert Hernandez,Female,42,Regular,2025-07-06,298,4.84,True,Lima,La Molina
33022,Tony Gibson,Female,45,Premium,2024-02-25,234,3.97,True,Lima,La Molina
33023,Mary Walsh,Male,65,Regular,2024-10-29,176,4.68,True,Lima,Surco
33024,Steve Fields,Male,30,Regular,2025-06-08,267,5.0,True,Lima,Surco
33025,Spencer Hood,Male,37,Premium,2023-04-28,401,5.0,True,Lima,San Isidro
33026,Heather Castro,Female,41,Regular,2021-12-20,194,3.6,True,Lima,Barranco
33027,Michelle Mcdonald,Male,29,Premium,2025-01-21,851,4.9,True,Lima,Ate
33028,Lance Patterson,Male,41,Regular,2020-08-14,243,5.0,True,Lima,La Molina
33029,Steven May,Female,22,Regular,2023-03-03,189,4.31,True,Lima,La Molina
33030,Megan Randolph,Female,48,Regular,2024-02-10,117,3.57,True,Lima,La Molina
33031,Jonathan Powell,Male,45,Regular,2025-07-11,300,4.71,True,Lima,La Molina
33032,Sara Williams,Male,31,Premium,2021-07-24,554,4.92,True,Lima,San Miguel
33033,Donna Martin,Female,19,Premium,2022-11-13,364,4.56,True,Lima,Los Olivos
33034,Desiree Serrano,Female,24,Premium,2021-01-10,598,4.24,True,Lima,San Isidro
33035,Rachel Taylor,Male,28,Business,2020-10-03,1483,4.9,True,Lima,Miraflores
33036,Steven Hester,Female,59,Premium,2020-05-16,152,4.37,True,Lima,Miraflores
33037,Robert Simmons,Female,30,Regular,2020-06-20,154,4.5,True,Lima,Ate
33038,Lisa Franco,Male,49,Premium,2022-05-25,529,5.0,True,Lima,La Molina
33039,Calvin Kirk,Male,24,Regular,2020-12-12,180,3.47,True,Lima,La Molina
33040,Kellie Alvarez,Male,36,Regular,2020-05-24,321,4.75,True,Lima,San Miguel
33041,Joseph Christensen,Male,39,Business,2022-06-16,1095,4.66,True,Lima,San Isidro
33042,Sharon Quinn,Female,60,Regular,2023-02-06,370,4.21,True,Lima,Callao
33043,Jessica Duncan,Male,38,Regular,2025-12-19,194,4.56,True,Lima,Callao
33044,Susan Miranda,Female,54,Premium,2025-02-19,124,4.37,True,Lima,Barranco
33045,Jacqueline Sanders DDS,Female,49,Regular,2023-06-26,389,3.71,True,Lima,San Miguel
33046,Laura Buchanan,Female,56,Regular,2024-10-22,36,3.41,False,Lima,San Isidro
33047,Linda Anthony,Male,18,Premium,2023-08-03,237,4.97,True,Lima,San Miguel
33048,Erika Rangel,Female,32,Regular,2021-12-05,304,4.11,True,Lima,Centro de Lima
33049,Candace Fuller,Female,24,Regular,2021-10-02,47,4.58,False,Lima,Ate
33050,David Chavez,Female,34,Regular,2023-02-26,386,4.06,True,Lima,San Miguel
33051,Laura Price,Female,24,Premium,2020-10-29,41,4.25,False,Lima,San Isidro
33052,Allison Houston,Male,57,Regular,2021-08-16,114,4.63,True,Lima,Callao
33053,Erin Cox,Female,45,Regular,2024-05-06,27,4.46,False,Lima,Centro de Lima
33054,Brian Lewis,Male,56,Regular,2022-07-17,258,4.18,True,Lima,San Isidro
33055,Heather Smith,Male,19,Regular,2026-05-06,397,4.45,True,Lima,Barranco
33056,Danielle Brown,Male,35,Premium,2023-09-10,150,4.31,True,Lima,Miraflores
33057,Kevin Walker,Female,21,Regular,2026-05-01,136,4.83,True,Lima,Miraflores
33058,Michelle Stewart,Male,31,Premium,2022-02-15,689,4.99,True,Lima,Miraflores
33059,Thomas Espinoza,Female,37,Regular,2021-07-27,81,4.68,True,Lima,Barranco
33060,Anna Trujillo,Male,18,Regular,2025-01-07,382,4.11,True,Lima,La Molina
33061,Erica Harris,Male,32,Regular,2021-07-30,308,4.33,True,Lima,Centro de Lima
33062,James Todd,Female,65,Regular,2025-08-25,56,5.0,True,Lima,Surco
33063,Shawn Cortez,Female,26,Regular,2021-05-31,164,4.94,True,Lima,La Molina
33064,Jessica Willis,Male,39,Regular,2024-03-04,304,5.0,True,Lima,San Isidro
33065,Andres Padilla,Male,61,Regular,2024-11-02,53,3.91,True,Lima,Miraflores
33066,Evelyn Haynes,Male,50,Regular,2025-10-14,336,3.86,True,Lima,Surco
33067,Amanda Ingram,Male,47,Business,2023-07-01,597,4.73,True,Lima,Callao
33068,Darren Byrd,Female,48,Regular,2025-05-20,399,4.5,True,Lima,San Miguel
33069,Nicholas Cruz,Male,34,Premium,2021-10-24,510,4.56,True,Lima,Los Olivos
33070,Nicholas Gamble,Male,61,Regular,2024-02-10,362,4.11,True,Lima,Surco
33071,Margaret Carroll,Male,51,Premium,2020-08-03,793,4.98,True,Lima,Miraflores
33072,Brian Howard,Male,35,Regular,2024-01-19,267,4.25,True,Lima,Barranco
33073,Michael Stone,Male,29,Regular,2025-03-08,164,3.69,True,Lima,La Molina
33074,Cynthia Parker,Female,47,Regular,2026-02-01,338,3.75,True,Lima,Barranco
33075,Melissa Davis,Female,25,Premium,2023-08-06,404,4.67,True,Lima,Barranco
33076,Gabriella Ramsey,Female,63,Business,2024-07-19,490,5.0,True,Lima,Los Olivos
33077,Alan Hawkins,Male,64,Regular,2021-09-26,286,3.81,True,Lima,Centro de Lima
33078,David Davenport,Female,54,Regular,2023-11-18,341,4.14,True,Lima,Surco
33079,Eric Garcia,Female,33,Regular,2021-08-30,234,5.0,True,Lima,Los Olivos
33080,Helen Drake,Female,55,Regular,2026-04-29,232,4.06,True,Lima,San Miguel
33081,Daniel Cervantes,Male,56,Regular,2023-03-15,9,4.53,False,Lima,Surco
33082,Jason Coleman,Female,49,Premium,2020-10-21,502,5.0,True,Lima,Los Olivos
33083,Tamara Arnold,Male,52,Premium,2021-10-10,72,4.31,True,Lima,Miraflores
33084,Ashley Burch,Female,48,Business,2026-05-12,1135,4.64,True,Lima,La Molina
33085,Sean Johnson,Male,62,Regular,2024-06-12,239,4.06,True,Lima,Callao
33086,Melissa Gray,Male,38,Regular,2021-12-25,269,3.54,True,Lima,Ate
33087,Phillip Conway,Female,21,Regular,2024-04-01,88,5.0,True,Lima,Callao
33088,Heather Ward,Female,36,Business,2021-04-27,216,4.58,True,Lima,Surco
33089,Jacob Turner,Male,26,Regular,2021-05-13,242,3.86,True,Lima,Barranco
33090,Brendan Pacheco,Female,53,Regular,2021-01-04,376,4.08,True,Lima,Ate
33091,Sara Young,Male,22,Regular,2025-09-09,329,4.76,True,Lima,La Molina
33092,Richard Peters,Male,32,Regular,2025-03-19,165,4.36,True,Lima,Barranco
33093,Raymond Horn,Male,65,Business,2024-12-21,784,4.54,True,Lima,San Miguel
33094,Michelle Bowen,Male,19,Regular,2021-12-16,257,4.5,True,Lima,Barranco
33095,Laura Hawkins,Male,57,Regular,2023-01-13,154,4.71,True,Lima,Los Olivos
33096,Shari Blair MD,Female,64,Regular,2022-07-10,271,4.29,True,Lima,San Miguel
33097,Andre Richardson,Female,40,Regular,2022-06-19,329,4.18,True,Lima,San Isidro
33098,Dana Cherry,Male,65,Business,2022-12-27,1461,4.9,True,Lima,Ate
33099,Donna Hall,Male,46,Regular,2023-12-01,236,4.21,True,Lima,Miraflores
33100,Tracey Davis,Male,49,Regular,2023-03-06,243,5.0,True,Lima,Callao
33101,Erica Ward,Female,44,Regular,2021-05-30,183,3.92,True,Lima,Centro de Lima
33102,Jeanette Suarez,Female,30,Regular,2022-08-22,211,3.91,True,Lima,Barranco
33103,Stephanie Tate,Female,48,Regular,2021-07-05,130,3.85,True,Lima,Ate
33104,Lisa Andrews,Female,54,Regular,2023-10-12,137,4.18,True,Lima,Los Olivos
33105,Douglas Allen,Male,60,Premium,2020-08-23,268,4.6,True,Lima,Ate
33106,Jamie Bowman,Male,60,Premium,2023-03-02,99,4.2,True,Lima,San Isidro
33107,Traci Ashley,Female,36,Regular,2021-05-31,24,4.35,False,Lima,La Molina
33108,Nicholas Phillips PhD,Male,63,Regular,2022-12-16,253,4.58,True,Lima,Barranco
33109,Sierra Salazar,Female,58,Regular,2023-11-30,113,3.57,True,Lima,San Miguel
33110,Shane Myers,Female,43,Premium,2025-04-08,799,4.44,True,Lima,Miraflores
33111,Frank Snyder,Male,50,Regular,2025-01-27,392,4.58,True,Lima,Surco
