driver_id,driver_name,gender,age,experience_years,driver_score,city,primary_zone,vehicle_type,completed_rides,driver_status,join_date
6887,Jasmine Castillo,Female,29,10,3.91,Lima,San Isidro,SUV,4684,Active,2023-08-05
6888,Jodi Bell,Female,49,2,5.0,Lima,Miraflores,Hatchback,4629,Active,2026-02-11
6889,Rhonda Hernandez,Female,62,4,4.25,Lima,San Miguel,Sedan,4955,Active,2024-05-17
6890,Timothy Johnston,Male,45,11,4.46,Lima,Ate,SUV,4385,Active,2025-07-06
6891,Michael Miller,Female,25,7,4.9,Lima,Miraflores,Motorbike,1243,Active,2026-05-02
6892,Ronald Wells,Female,52,9,5.0,Lima,San Isidro,Sedan,3107,Active,2021-12-05
6893,Laura Brown,Female,62,4,4.0,Lima,Los Olivos,Motorbike,152,Active,2023-06-02
6894,Sherry Smith,Male,62,13,4.68,Lima,San Miguel,Sedan,3451,Active,2024-11-29
6895,Richard Young,Male,45,10,4.22,Lima,Barranco,SUV,2508,Active,2026-04-17
6896,Justin Ramos,Male,56,9,4.28,Lima,Ate,Hatchback,4525,Active,2024-10-31
6897,Amber Stephens,Male,54,2,4.21,Lima,Centro de Lima,Sedan,801,Active,2024-01-05
6898,Gina Cruz,Female,32,15,4.05,Lima,Miraflores,SUV,1723,Active,2022-03-18
6899,Monica Delgado,Female,47,9,4.48,Lima,Ate,Motorbike,290,Active,2024-06-24
6900,Jillian Wood,Male,38,4,3.91,Lima,San Isidro,SUV,4047,Active,2024-12-20
6901,Erin Dean,Male,52,8,4.88,Lima,Ate,SUV,3463,Active,2023-01-04
6902,Sherri Miller,Male,25,12,4.52,Lima,Ate,Sedan,4861,Active,2022-12-09
6903,Tammy Santos,Male,35,9,4.67,Lima,Miraflores,Hatchback,2483,Active,2025-01-17
6904,Christopher Bryant,Female,52,6,4.31,Lima,Barranco,Sedan,3128,Active,2023-02-24
6905,Kara Gutierrez,Male,56,13,4.35,Lima,Ate,Hatchback,319,Active,2025-01-07
6906,Mrs. Denise Pugh,Male,31,10,4.62,Lima,San Isidro,Sedan,799,Active,2021-11-23
6907,Jenna Barnett,Female,45,6,4.03,Lima,Los Olivos,Sedan,3660,Active,2023-06-14
6908,Mark Edwards,Male,29,11,4.36,Lima,Barranco,Sedan,1790,Active,2022-04-24
6909,Tonya Stafford,Female,28,8,4.16,Lima,Barranco,SUV,188,Active,2023-08-25
6910,Donna Novak,Male,52,14,4.14,Lima,San Isidro,Motorbike,2628,Active,2022-09-25
6911,Loretta Jackson,Male,31,1,3.66,Lima,Miraflores,Motorbike,3445,Active,2021-12-30
6912,Michael Pierce,Male,43,3,5.0,Lima,Los Olivos,Sedan,3765,Active,2024-10-07
6913,Christina Hogan,Female,57,2,4.23,Lima,La Molina,Sedan,129,Inactive,2022-01-29
6914,Lisa Decker,Female,22,15,4.97,Lima,Callao,SUV,618,Active,2025-01-07
6915,Jennifer Williams,Male,25,4,4.93,Lima,Barranco,SUV,3301,Active,2025-08-06
6916,Angela Turner,Female,22,2,3.99,Lima,Miraflores,SUV,1813,Active,2023-01-20
6917,Lisa Hall,Male,57,11,4.06,Lima,Callao,Motorbike,4637,Active,2025-09-03
6918,Jesse Carson,Male,38,7,5.0,Lima,La Molina,Hatchback,3224,Active,2024-02-26
6919,Karen Yu,Female,50,8,5.0,Lima,Barranco,Sedan,1220,Active,2025-07-17
6920,Arthur Moon,Male,39,6,4.49,Lima,Los Olivos,SUV,447,Active,2025-07-09
6921,James Gibbs,Male,43,4,4.6,Lima,San Miguel,Sedan,2024,Active,2025-02-13
6922,Dawn Williams,Female,46,12,4.25,Lima,Barranco,Motorbike,1585,Inactive,2024-12-09
6923,William Kim,Female,23,5,4.67,Lima,Los Olivos,Sedan,4770,Active,2024-08-12
6924,Diana Li DDS,Male,23,15,4.21,Lima,San Miguel,Sedan,3025,Active,2021-12-13
6925,Carla Evans,Female,63,3,3.69,Lima,Centro de Lima,SUV,290,Active,2022-10-02
6926,Tammy Walker,Female,58,14,3.97,Lima,Miraflores,Hatchback,1277,Active,2025-04-18
6927,Robert Estes,Female,61,14,4.51,Lima,Callao,Hatchback,1700,Active,2023-12-02
6928,Taylor Mcmahon,Male,36,4,4.05,Lima,La Molina,Hatchback,4665,Active,2024-04-11
6929,Levi Rogers,Female,54,6,4.47,Lima,La Molina,SUV,3986,Active,2025-02-27
6930,Bryan Gilbert,Male,58,6,4.07,Lima,Miraflores,Sedan,4181,Active,2021-08-08
6931,Thomas Phillips MD,Male,40,2,4.19,Lima,Los Olivos,Hatchback,3260,Active,2021-08-22
6932,Heidi Patton,Female,26,12,4.84,Lima,Ate,SUV,2590,Active,2024-05-28
6933,Penny Murphy,Male,38,7,4.6,Lima,Miraflores,SUV,3021,Active,2023-05-15
6934,Amanda Arellano,Female,61,15,4.5,Lima,Ate,Motorbike,3082,Active,2023-07-21
6935,Terri Scott,Male,39,11,4.85,Lima,San Isidro,Sedan,1371,Active,2026-05-08
6936,Mrs. Jennifer Robinson,Male,59,1,4.69,Lima,Barranco,Sedan,1200,Active,2023-08-03
6937,Nichole Ruiz,Male,43,2,5.0,Lima,Los Olivos,Sedan,4965,Active,2024-11-24
6938,Mr. Steve Clark,Female,28,14,4.32,Lima,Miraflores,Hatchback,4036,Inactive,2025-03-15
6939,James Thompson,Male,28,15,4.33,Lima,Los Olivos,Hatchback,4788,Active,2024-09-14
6940,Joseph West,Female,43,13,3.98,Lima,Los Olivos,Sedan,221,Active,2025-07-20
6941,Michael Paul,Female,62,3,4.33,Lima,La Molina,Hatchback,1240,Active,2025-09-07
6942,Olivia Deleon,Female,55,15,4.89,Lima,Barranco,Sedan,4621,Active,2024-08-25
6943,Brian Snyder,Female,21,5,5.0,Lima,San Isidro,Sedan,4602,Active,2024-01-15
6944,Jennifer Oliver,Male,45,13,4.88,Lima,Surco,Hatchback,2830,Active,2025-02-14
6945,Ellen Payne,Female,39,2,3.78,Lima,Barranco,Hatchback,2118,Active,2025-01-26
6946,Nathan Evans,Female,58,15,4.93,Lima,San Miguel,SUV,3636,Active,2025-05-14
6947,Derrick Cox,Female,39,6,3.76,Lima,San Miguel,Sedan,4805,Inactive,2023-08-27
6948,Megan Lee,Male,24,1,4.86,Lima,Los Olivos,Motorbike,1239,Active,2025-06-15
6949,Dr. Terri Anderson,Female,33,6,4.35,Lima,Barranco,Hatchback,3529,Active,2026-04-03
6950,Gabrielle Pratt,Female,58,5,4.78,Lima,San Isidro,Sedan,1714,Inactive,2022-06-24
6951,Amanda Martinez,Male,60,1,3.97,Lima,Surco,Motorbike,4682,Active,2025-03-03
6952,Jonathan Welch,Female,54,2,4.97,Lima,Surco,Hatchback,2213,Active,2023-05-27
6953,Michael Frank,Female,33,7,3.91,Lima,Surco,Sedan,99,Active,2022-10-25
6954,David Holden,Male,48,1,4.23,Lima,San Miguel,SUV,1421,Active,2022-01-31
6955,Norman Byrd,Male,33,11,4.1,Lima,Surco,Sedan,707,Active,2022-01-06
6956,Charles Curtis,Male,32,3,3.8,Lima,Callao,Motorbike,4522,Active,2026-04-27
6957,Melissa Garcia,Female,25,8,4.54,Lima,Miraflores,Sedan,3080,Active,2024-10-11
6958,Justin Roberts,Female,49,10,5.0,Lima,Ate,Motorbike,346,Active,2023-02-23
6959,Laurie Hess,Male,56,2,5.0,Lima,Callao,SUV,3700,Active,2022-03-20
6960,Ryan Knight,Male,60,12,4.54,Lima,Miraflores,SUV,3376,Active,2025-05-16
6961,Madeline Sims,Female,48,11,4.95,Lima,San Isidro,SUV,2949,Active,2023-06-28
6962,Megan Arias,Female,45,5,4.59,Lima,Los Olivos,Hatchback,3215,Active,2022-07-10
6963,Joshua Williams,Female,50,9,4.7,Lima,Barranco,Motorbike,2963,Active,2024-04-19
6964,Christopher Roberts,Male,56,5,4.36,Lima,San Isidro,Motorbike,2941,Active,2021-06-15
6965,Zachary Porter,Male,57,10,4.58,Lima,San Miguel,Hatchback,4676,Active,2024-01-19
6966,Russell Murray,Female,58,10,4.71,Lima,San Isidro,Sedan,1447,Active,2023-02-24
6967,Jonathan Thompson,Male,43,11,4.27,Lima,Surco,SUV,2793,Active,2025-02-26
6968,Mark Blair,Male,30,6,4.47,Lima,Miraflores,SUV,2782,Active,2022-11-28
6969,Kayla Taylor,Female,64,14,4.48,Lima,San Miguel,Sedan,4486,Active,2022-12-22
6970,Melissa Newman,Male,28,14,4.83,Lima,San Miguel,SUV,4660,Active,2023-08-08
6971,Daniel Carroll,Female,34,13,4.07,Lima,La Molina,Sedan,399,Inactive,2022-08-12
6972,Antonio Sheppard,Male,52,4,4.48,Lima,Miraflores,SUV,172,Active,2021-12-19
6973,Mark Pham,Male,54,5,5.0,Lima,Los Olivos,Hatchback,202,Active,2023-03-06
6974,Amanda Reyes,Male,46,10,4.97,Lima,Callao,Sedan,1215,Active,2025-04-09
6975,Victoria Rodriguez,Male,42,1,5.0,Lima,Callao,Hatchback,4060,Active,2025-04-06
6976,William Sanders,Female,43,8,4.51,Lima,San Miguel,Motorbike,2452,Active,2023-03-10
6977,Francisco Turner,Female,48,10,4.63,Lima,La Molina,Hatchback,1003,Active,2023-08-02
6978,Daniel Thomas,Female,51,4,4.9,Lima,La Molina,Sedan,4574,Active,2025-05-16
6979,Charles Dickson,Female,61,6,5.0,Lima,Centro de Lima,Hatchback,3102,Active,2023-01-10
6980,Duane Obrien,Male,59,15,3.72,Lima,Callao,Hatchback,3833,Active,2025-04-21
6981,Joshua Schneider,Female,47,4,3.97,Lima,La Molina,SUV,1394,Inactive,2022-05-29
6982,Stacy Barnes,Male,35,8,5.0,Lima,Callao,Sedan,401,Active,2025-10-01
6983,Lisa Maxwell,Female,23,6,4.39,Lima,San Miguel,Sedan,3401,Inactive,2022-03-17
6984,Kimberly Johnson,Female,37,2,4.23,Lima,La Molina,Sedan,1963,Active,2023-04-25
6985,Alexandra Turner,Male,46,9,4.0,Lima,Callao,Hatchback,1939,Active,2024-09-23
6986,Julie Walker,Female,65,9,4.28,Lima,Miraflores,Motorbike,753,Active,2022-12-03
6987,Chris Cameron,Male,61,2,3.94,Lima,Centro de Lima,Sedan,4826,Active,2021-12-12
6988,Stacy Ryan,Female,38,3,5.0,Lima,La Molina,Hatchback,1997,Active,2021-07-29
6989,Joseph Harris,Male,63,4,4.49,Lima,Ate,Sedan,3838,Active,2022-09-07
6990,John Rodriguez,Male,25,9,4.48,Lima,Surco,Sedan,2202,Active,2022-01-18
6991,Andrew Johnson,Female,64,8,4.74,Lima,Ate,SUV,1027,Active,2025-11-04
6992,Brenda Sherman,Female,25,2,4.88,Lima,Los Olivos,SUV,2400,Active,2023-03-29
6993,Johnny Jackson,Female,34,5,4.88,Lima,La Molina,Motorbike,3828,Active,2022-10-21
6994,Linda Calderon,Female,38,14,4.93,Lima,Los Olivos,Motorbike,2701,Active,2023-07-09
6995,Matthew Leonard,Female,33,2,4.25,Lima,Ate,Motorbike,850,Active,2024-07-22
6996,Scott Rogers,Female,46,7,4.38,Lima,Miraflores,Sedan,1945,Active,2026-02-16
6997,Nathan Miller,Male,62,9,4.81,Lima,Ate,SUV,2249,Active,2021-11-29
6998,Robin Juarez,Female,40,9,4.29,Lima,Ate,Sedan,3047,Active,2021-11-06
6999,Emily Ramsey,Male,48,1,4.5,Lima,Surco,Sedan,4302,Active,2023-12-20
7000,Christine Hoffman,Female,60,1,4.66,Lima,Surco,Hatchback,1113,Active,2024-01-01
7001,Craig Rice,Male,32,9,4.81,Lima,Los Olivos,Sedan,4366,Active,2022-11-03
7002,Cameron Bennett,Male,37,12,3.79,Lima,Ate,Hatchback,3142,Active,2024-09-28
7003,Renee Dixon,Male,48,14,4.79,Lima,Surco,SUV,1701,Active,2022-06-11
7004,Jessica Rojas,Female,54,2,4.41,Lima,Barranco,SUV,1606,Active,2024-04-16
7005,Diana Garcia,Female,33,9,4.78,Lima,San Miguel,Sedan,106,Active,2025-07-07
7006,Sherri Hoffman,Male,21,13,4.81,Lima,Surco,Sedan,4347,Active,2022-11-15
7007,Kelsey Manning,Female,46,5,5.0,Lima,Surco,SUV,4064,Active,2021-07-18
7008,Kim Hopkins,Male,33,9,5.0,Lima,La Molina,SUV,3385,Inactive,2021-10-17
7009,Alec Goodwin PhD,Male,51,11,5.0,Lima,Centro de Lima,Sedan,1127,Active,2026-04-01
7010,Amanda Welch,Male,44,6,5.0,Lima,San Miguel,SUV,1750,Active,2023-10-25
7011,Marc Williams,Female,32,2,4.62,Lima,Centro de Lima,Sedan,1689,Active,2024-10-19
7012,Molly Rogers,Female,62,4,4.51,Lima,San Isidro,Hatchback,2051,Active,2022-06-22
7013,Alexander Clark,Male,50,7,4.85,Lima,Ate,Hatchback,159,Active,2023-04-30
7014,Sara Dillon,Female,21,8,4.79,Lima,Surco,Sedan,1359,Active,2021-12-17
7015,Tammy Lee,Male,65,1,4.38,Lima,Los Olivos,Hatchback,2083,Active,2021-12-12
7016,Damon Thomas,Male,32,9,4.66,Lima,Centro de Lima,SUV,4233,Active,2021-05-29
7017,Linda Foster,Male,55,6,4.49,Lima,Miraflores,SUV,4697,Inactive,2021-10-23
7018,Kurt Spencer,Male,32,13,4.16,Lima,Surco,Hatchback,3720,Active,2025-08-11
7019,Cindy Jones,Male,36,10,5.0,Lima,Los Olivos,SUV,2644,Active,2023-11-19
7020,Devin Watson,Male,32,1,4.52,Lima,Surco,Hatchback,3643,Active,2024-11-04
7021,Stephanie Lambert,Female,64,2,5.0,Lima,Barranco,SUV,2840,Inactive,2023-07-03
7022,Joseph Clark,Male,65,7,3.85,Lima,San Isidro,Motorbike,4132,Active,2022-04-19
7023,Mr. James Cruz,Male,23,2,4.28,Lima,Barranco,Sedan,2318,Active,2024-06-07
7024,Anthony Huynh,Male,49,2,4.51,Lima,Ate,SUV,1348,Active,2025-12-15
7025,Elizabeth Cohen,Female,29,5,4.95,Lima,Surco,Motorbike,4543,Active,2025-05-31
7026,John Taylor,Female,34,14,4.66,Lima,San Isidro,Hatchback,3725,Inactive,2023-04-29
7027,Lucas Flynn,Female,29,13,4.62,Lima,Los Olivos,Sedan,3753,Active,2024-04-08
7028,Jamie Ruiz,Male,33,10,4.05,Lima,La Molina,Hatchback,2768,Active,2022-05-15
7029,Tamara Garner,Female,58,1,4.04,Lima,Centro de Lima,Motorbike,3545,Active,2023-03-10
7030,Nathan Romero,Female,47,10,4.63,Lima,La Molina,Hatchback,4545,Active,2025-01-03
7031,Tanya Harmon,Female,36,11,3.95,Lima,San Miguel,Hatchback,2070,Active,2022-07-21
7032,Justin Bates,Male,53,5,4.29,Lima,San Miguel,Hatchback,2946,Active,2021-11-07
7033,Cole Jones,Female,52,15,4.7,Lima,Callao,SUV,4347,Active,2025-05-20
7034,Elizabeth Lopez,Male,38,6,4.11,Lima,Los Olivos,Sedan,4187,Active,2023-04-09
7035,Amanda Macias,Male,64,15,5.0,Lima,Centro de Lima,Motorbike,4252,Active,2024-03-17
7036,Charles Rose,Male,57,15,4.99,Lima,Callao,Hatchback,1411,Active,2022-09-19
7037,Edwin Johnson,Female,29,5,3.87,Lima,Miraflores,SUV,2237,Active,2022-02-15
7038,Steven Martinez,Male,45,8,4.13,Lima,San Isidro,Hatchback,559,Active,2024-10-07
7039,Christine Olson,Male,32,10,3.59,Lima,Los Olivos,Sedan,2776,Active,2021-06-06
7040,Jennifer Ware,Male,35,8,4.19,Lima,Barranco,Motorbike,3417,Active,2022-05-18
7041,Victoria Clarke,Female,53,14,4.81,Lima,La Molina,Hatchback,303,Active,2022-10-24
7042,Jeffery Melendez,Male,61,3,4.33,Lima,Ate,Hatchback,3630,Active,2021-05-25
7043,Susan Thomas,Female,28,1,4.68,Lima,San Isidro,Hatchback,4342,Active,2021-06-22
7044,Dorothy Johnson,Male,21,14,3.89,Lima,Callao,SUV,4113,Active,2024-04-09
7045,Andrew Gibson,Male,36,3,4.82,Lima,Barranco,Hatchback,2540,Active,2025-11-04
7046,Michelle Parsons,Female,58,5,4.28,Lima,Miraflores,Sedan,1537,Active,2026-03-18
7047,Diane Perez,Female,46,6,4.5,Lima,San Miguel,Motorbike,3722,Active,2025-03-18
7048,Emily Kelly,Male,54,7,4.46,Lima,Ate,Sedan,1788,Inactive,2025-05-31
7049,Judith Hansen,Male,64,15,3.99,Lima,San Miguel,Hatchback,4108,Active,2026-01-22
7050,Carlos Medina,Male,42,6,4.04,Lima,Ate,Motorbike,3972,Active,2024-10-21
7051,Jennifer Miranda,Male,57,7,4.89,Lima,Los Olivos,Hatchback,104,Active,2022-08-11
7052,Michael Hicks,Female,47,15,4.66,Lima,La Molina,Sedan,597,Active,2023-12-09
7053,Raymond Smith,Female,46,1,4.92,Lima,Surco,Motorbike,1397,Active,2021-10-03
7054,Kevin Thomas,Male,50,12,4.63,Lima,Ate,Sedan,4882,Active,2023-09-28
7055,Joshua White,Female,35,13,4.56,Lima,San Miguel,Hatchback,3220,Active,2022-03-10
7056,Donald Taylor,Male,44,5,3.81,Lima,Los Olivos,SUV,3271,Active,2022-07-20
7057,Christopher Myers,Female,32,7,4.39,Lima,La Molina,SUV,225,Active,2026-01-15
7058,Laura Mitchell,Female,55,3,4.49,Lima,Callao,Hatchback,2591,Active,2024-04-16
7059,Mary Lee,Female,24,9,5.0,Lima,San Miguel,Sedan,994,Active,2025-11-02
7060,Daniel Erickson,Male,39,11,4.77,Lima,Los Olivos,SUV,210,Inactive,2024-07-03
7061,Tracie Singh,Female,54,8,5.0,Lima,San Isidro,SUV,2180,Active,2025-02-14
7062,Jonathan Kennedy,Male,45,2,4.74,Lima,Centro de Lima,Sedan,4668,Active,2024-02-29
7063,Amanda Gonzalez,Male,31,11,4.22,Lima,Callao,Motorbike,1756,Active,2025-10-03
7064,Carrie Hart,Male,25,11,4.55,Lima,La Molina,Motorbike,1387,Inactive,2021-08-04
7065,Jennifer Morrow,Male,41,6,4.59,Lima,Miraflores,Hatchback,3650,Active,2024-07-08
7066,Benjamin Macdonald,Female,46,7,4.12,Lima,Barranco,SUV,4613,Active,2025-10-10
7067,Todd Thomas,Female,62,4,4.35,Lima,Centro de Lima,SUV,3483,Active,2025-04-29
7068,Christina Campos,Male,25,11,4.42,Lima,Miraflores,Motorbike,3083,Active,2023-12-12
7069,Benjamin Smith,Female,46,8,5.0,Lima,Los Olivos,Hatchback,3780,Active,2024-10-22
7070,Linda Collins,Male,58,11,3.67,Lima,Barranco,Motorbike,1702,Active,2023-06-23
7071,Mary Guerrero,Female,45,8,4.98,Lima,San Isidro,Hatchback,1836,Active,2025-12-24
7072,Jaime Jones,Male,42,13,4.13,Lima,Barranco,Sedan,3749,Active,2021-06-07
7073,Brian Ross,Male,40,6,3.95,Lima,Barranco,Motorbike,2212,Active,2026-05-03
7074,Carrie Bradford,Male,34,9,4.97,Lima,Los Olivos,Hatchback,4378,Active,2022-09-16
7075,Daniel Perkins,Female,38,2,4.79,Lima,Los Olivos,Hatchback,1979,Active,2022-09-07
7076,Kimberly Harrison DDS,Female,55,9,5.0,Lima,Callao,Sedan,3543,Active,2024-08-10
7077,Alan Gomez,Male,51,9,4.82,Lima,Callao,Sedan,3522,Inactive,2024-04-18
7078,William Greer,Male,40,2,5.0,Lima,San Miguel,Sedan,4467,Active,2024-01-16
7079,Karen Brewer,Female,60,5,4.72,Lima,Surco,Motorbike,483,Active,2021-11-24
7080,Rebecca Wood,Female,32,8,4.44,Lima,Barranco,Motorbike,486,Active,2023-01-30
7081,Raymond Powell,Female,42,12,4.64,Lima,Ate,Hatchback,1283,Active,2026-02-26
7082,Marcus Johnson,Female,59,6,5.0,Lima,Barranco,Hatchback,2118,Active,2025-01-15
7083,Erin White,Male,24,8,4.19,Lima,Callao,SUV,2651,Active,2024-10-14
7084,Renee Johnson,Male,37,7,4.24,Lima,Centro de Lima,SUV,109,Inactive,2022-04-21
7085,Terri Moses,Female,22,4,4.38,Lima,Ate,Sedan,2623,Active,2025-10-10
7086,Kristin Thomas,Female,22,9,3.66,Lima,Centro de Lima,Hatchback,3098,Active,2026-04-09
7087,Timothy Johnson,Male,51,6,4.56,Lima,La Molina,SUV,290,Active,2026-02-24
7088,Cory Cook,Female,59,11,3.75,Lima,Los Olivos,Hatchback,1470,Active,2023-09-01
7089,Brittany Mitchell,Female,51,12,4.52,Lima,La Molina,Sedan,2544,Active,2024-07-09
7090,Juan Dunn,Male,51,13,4.85,Lima,Ate,Hatchback,4001,Active,2021-10-23
7091,Charles Watkins,Female,47,12,4.31,Lima,San Isidro,Hatchback,3651,Active,2024-01-21
7092,Justin Scott,Female,35,13,5.0,Lima,La Molina,Sedan,4651,Active,2021-06-29
7093,Paula Martin,Male,33,3,3.92,Lima,Surco,Hatchback,3409,Active,2023-12-25
7094,Lauren Vargas,Female,60,5,4.98,Lima,San Miguel,Motorbike,3346,Active,2025-04-19
7095,Jonathan Bell,Male,49,1,4.77,Lima,Los Olivos,Motorbike,2612,Active,2021-10-10
7096,Whitney Thornton,Female,36,14,3.81,Lima,Surco,Sedan,2152,Active,2021-12-07
7097,Mrs. Amy King,Male,62,8,5.0,Lima,Miraflores,Sedan,3165,Active,2022-04-15
7098,Linda Lopez,Male,65,3,4.47,Lima,Surco,SUV,4400,Active,2021-07-27
7099,Glenda Coleman,Male,22,13,4.15,Lima,Miraflores,Motorbike,4876,Active,2022-09-14
7100,Steven Wyatt,Female,45,6,3.94,Lima,San Miguel,Hatchback,262,Active,2025-11-15
7101,Ernest Sullivan,Male,60,7,4.41,Lima,Miraflores,Sedan,4954,Active,2023-01-20
7102,Joshua Swanson,Female,34,4,4.45,Lima,Barranco,Motorbike,782,Active,2021-09-22
7103,Michael Smith,Female,38,15,4.54,Lima,Centro de Lima,Motorbike,1056,Active,2021-09-07
7104,Roberto Camacho,Female,38,12,4.38,Lima,Los Olivos,Hatchback,1241,Inactive,2026-05-08
7105,Roger Brown,Female,26,11,4.75,Lima,Centro de Lima,SUV,1479,Active,2025-11-23
7106,Anthony Sharp,Female,35,4,4.34,Lima,Callao,Motorbike,2742,Active,2021-07-30
7107,Mark Russell,Female,22,2,3.73,Lima,Surco,Motorbike,4567,Active,2022-09-16
7108,Chelsea Davis,Male,45,2,4.44,Lima,Callao,Motorbike,3442,Active,2022-03-03
7109,Michael Fields,Male,47,5,3.55,Lima,La Molina,Sedan,585,Active,2021-09-25
7110,Sonia Berry,Male,25,11,4.64,Lima,Barranco,Hatchback,4038,Active,2025-01-16
7111,Ian Hensley,Female,29,4,4.11,Lima,San Miguel,Motorbike,2144,Active,2024-01-13
7112,Heather Palmer,Male,25,3,4.57,Lima,Ate,Motorbike,554,Active,2025-09-18
7113,Rachel Mills,Female,47,8,5.0,Lima,Surco,Motorbike,1471,Active,2024-05-10
7114,Jose Johnson,Male,25,14,4.12,Lima,Ate,Sedan,4981,Active,2023-09-17
7115,Kevin Moore,Male,64,4,4.92,Lima,San Miguel,Motorbike,2785,Active,2026-02-02
7116,Joshua Bolton,Male,42,11,4.33,Lima,Ate,Hatchback,3570,Active,2022-01-22
7117,Dana Freeman,Male,62,1,5.0,Lima,La Molina,Motorbike,4117,Inactive,2025-03-21
7118,Michelle Smith,Male,50,13,4.35,Lima,La Molina,Motorbike,2778,Active,2025-10-15
7119,Jillian Martin,Male,50,11,4.16,Lima,Ate,Motorbike,2288,Active,2025-08-02
7120,Jeremy Dixon,Male,65,15,4.77,Lima,Surco,Sedan,4438,Active,2023-12-23
7121,Ronald Allen,Female,63,15,4.33,Lima,Los Olivos,Motorbike,2632,Active,2021-11-05
7122,Tracy Ramos,Female,24,7,4.16,Lima,San Isidro,Sedan,239,Active,2021-12-29
7123,Paul Hill,Female,43,13,4.31,Lima,La Molina,Hatchback,4898,Active,2024-02-09
7124,Heather Kelly,Male,36,13,4.48,Lima,San Isidro,Motorbike,58,Active,2024-10-15
7125,Charles Gregory,Female,45,5,5.0,Lima,Surco,SUV,1916,Active,2022-03-28
7126,Brenda Rojas,Male,65,6,3.73,Lima,Miraflores,SUV,2132,Active,2024-05-31
7127,John Burns,Female,34,2,4.51,Lima,Miraflores,Hatchback,4760,Active,2021-06-25
7128,Christopher Gonzales,Male,36,1,4.75,Lima,Callao,Sedan,2853,Active,2025-04-22
7129,Jennifer Young,Male,36,13,4.58,Lima,Barranco,SUV,2274,Active,2026-03-29
7130,Andrea Meza,Female,30,1,5.0,Lima,San Miguel,Motorbike,2760,Inactive,2025-10-17
7131,Antonio Bradford,Female,45,14,4.47,Lima,Callao,Hatchback,1259,Active,2022-02-17
7132,George Taylor,Male,43,12,4.43,Lima,La Molina,SUV,3675,Active,2023-08-06
7133,Samuel Miller,Male,39,4,4.74,Lima,Callao,Motorbike,636,Active,2023-05-11
7134,Anne Johnson,Female,55,9,4.54,Lima,Centro de Lima,Hatchback,4215,Active,2023-12-12
7135,Katie Robinson,Male,32,13,4.34,Lima,Callao,Motorbike,4386,Active,2022-07-09
7136,Michelle Smith,Female,53,4,4.71,Lima,Ate,SUV,4997,Active,2022-01-15
7137,Richard Pierce,Female,25,9,4.24,Lima,San Miguel,Motorbike,4985,Active,2025-02-03
7138,Diana Mitchell,Female,61,12,4.26,Lima,Surco,Motorbike,195,Active,2025-03-29
7139,Theresa Mcintosh,Female,31,11,4.29,Lima,Centro de Lima,Sedan,2666,Active,2022-04-03
7140,Vicki Hart,Female,31,8,5.0,Lima,San Miguel,Hatchback,864,Active,2023-08-14
7141,Laura Christian,Male,24,13,3.21,Lima,Barranco,Sedan,4799,Active,2022-09-15
7142,Lisa Ross,Male,63,15,4.66,Lima,Surco,Hatchback,1089,Active,2025-03-29
7143,Harold Allison,Female,58,15,4.51,Lima,Surco,SUV,434,Active,2025-10-05
7144,Andrew Campbell,Female,61,7,3.83,Lima,Centro de Lima,Hatchback,2177,Active,2022-10-25
7145,Mark Hardy,Female,31,1,4.62,Lima,Surco,Motorbike,1270,Active,2022-01-07
7146,Heather Campbell,Female,51,4,4.69,Lima,San Isidro,Sedan,879,Active,2023-11-13
7147,Albert Williams,Female,32,1,4.74,Lima,Centro de Lima,SUV,1654,Active,2023-02-04
7148,Kathy Reyes,Female,62,2,3.44,Lima,Barranco,Hatchback,3284,Active,2024-02-21
7149,Vanessa Gay,Female,61,13,5.0,Lima,Los Olivos,Motorbike,3263,Active,2024-02-18
7150,George Jones,Male,22,8,4.2,Lima,San Miguel,SUV,4745,Active,2025-03-24
7151,John Davis,Male,47,6,4.77,Lima,Ate,SUV,1157,Active,2025-05-18
7152,Beth Hall,Male,64,15,4.8,Lima,Miraflores,Sedan,1629,Active,2022-05-23
7153,Jason Johnson,Male,26,11,4.15,Lima,Barranco,Sedan,4349,Active,2021-07-25
7154,Zachary Warren,Male,57,15,4.76,Lima,Centro de Lima,Motorbike,432,Active,2025-02-08
7155,Jessica Lane,Female,45,15,4.35,Lima,La Molina,Sedan,3142,Active,2024-07-26
7156,David Greene,Male,22,13,3.67,Lima,Ate,SUV,2481,Active,2023-09-26
7157,Bethany Smith,Male,52,3,4.97,Lima,Surco,Hatchback,1788,Active,2023-08-22
7158,Jennifer Gallagher,Male,37,5,4.19,Lima,Miraflores,Hatchback,3934,Active,2022-06-22
7159,Taylor Jordan,Female,46,1,4.16,Lima,La Molina,Hatchback,3573,Active,2021-06-19
7160,Donna Everett,Male,54,9,4.34,Lima,Surco,Sedan,1397,Active,2025-04-14
7161,Jessica Clark,Male,23,1,4.61,Lima,Callao,Sedan,3811,Active,2022-02-20
7162,Mrs. April Farrell,Male,37,8,4.48,Lima,San Isidro,Sedan,4416,Active,2022-11-29
7163,Melissa Johnston,Female,43,13,4.72,Lima,Centro de Lima,Hatchback,3250,Active,2024-11-03
7164,Thomas Evans,Female,55,11,3.96,Lima,San Miguel,Hatchback,3084,Active,2025-06-28
